Date,Cocoa Yield (kg),Cocoa Price per kg,Cocoa Revenue,Plantain Yield (kg),Plantain Price per kg,Plantain Revenue,Total Revenue,Labor Costs,Fertilizer Costs,Transport Costs,Maintenance Costs,Admin Costs,Total Expenses,Profit
2023-04-01,60.90136156,2.872809731,174.9580242,111.2025408,0.904413162,100.5730415,275.5310657,275.0977301,44.1973054,70.10886849,53.57539218,74.70231178,517.6816079,-242.1505422
2023-04-02,64.6695114,3.53548427,228.6380403,192.8531284,0.841270239,162.2415975,390.8796378,166.3233698,60.04634539,55.20075303,37.97566839,32.79694121,352.3430779,38.53655997
2023-04-03,81.20640447,3.703594046,300.7555561,181.984346,0.568650016,103.4854013,404.2409574,290.4773505,46.30580943,56.36196171,48.83213157,77.77650525,519.7537584,-115.5128011
2023-04-04,144.5749702,2.969379322,429.2979271,181.6058391,0.565843452,102.7604748,532.0584019,241.0081813,79.35821836,57.44062688,26.35416313,81.74780456,485.9089942,46.14940771
2023-04-05,66.88584634,2.580452187,172.5957285,163.2704488,0.737737858,120.4507911,293.0465196,269.819604,50.67177128,21.7795012,52.63989866,60.67912606,455.5899012,-162.5433816
2023-04-06,68.91957924,3.580575998,246.7717912,136.444773,0.802156491,109.4500603,356.2218516,192.1796676,86.29671871,68.0693901,46.92249698,31.85108953,425.319363,-69.09751141
2023-04-07,133.8853862,3.506519471,469.4717135,160.6131416,0.68149142,109.456478,578.9281915,275.8559112,78.02972802,17.88133266,33.35001155,82.61472353,487.731707,91.19648451
2023-04-08,54.71967017,3.942124929,215.7117759,158.2911339,0.815687989,129.1161766,344.8279526,154.1118513,39.9033431,75.94407536,28.42226044,75.40784429,373.7893745,-28.96142194
2023-04-09,89.31217982,2.708881106,241.9360765,71.3929887,0.772128669,55.12457331,297.0606498,295.1557637,49.5308955,35.00346338,30.4841228,58.83534942,469.0095948,-171.948945
2023-04-10,94.06648834,3.81987194,359.3219393,135.7177029,0.753878919,102.3147152,461.6366545,127.6743189,98.61916327,27.49810236,18.30138304,68.10450618,340.1974738,121.4391807
2023-04-11,109.536637,3.122718481,342.0520808,124.8849904,0.892531961,111.4638453,453.5159261,139.142528,85.62026552,55.41229797,33.85363982,54.77186008,368.8005914,84.71533467
2023-04-12,75.66472072,3.628171499,274.5245832,136.6737165,0.660427271,90.26304966,364.7876329,219.2100232,99.65875616,40.46835958,56.43111304,47.4260946,463.1943465,-98.40671367
2023-04-13,55.47327069,2.80636316,155.6781432,124.4303686,0.609817464,75.87981188,231.5579551,100.0454076,93.20012302,69.07155879,48.40315042,35.90794872,346.6281886,-115.0702335
2023-04-14,62.03635762,2.601407124,161.3818227,164.1237945,0.96440398,158.2816407,319.6634634,186.1071642,29.53125376,45.86749745,30.69743584,49.36362008,341.5669713,-21.90350791
2023-04-15,112.1330624,3.57807717,401.2207506,84.37846785,0.517795115,43.6907585,444.9115091,298.8660605,38.61826791,13.76813674,23.54438981,27.53226001,402.329115,42.5823941
2023-04-16,89.18108946,3.703602677,330.2913216,114.3617785,0.722091703,82.57969142,412.8710131,235.1173547,60.71152561,70.30119802,53.97160538,25.64419521,445.7458789,-32.87486586
2023-04-17,127.8046306,3.1911004,407.837408,198.5492704,0.741616038,147.2473232,555.0847313,297.3791891,80.3655489,27.40234192,39.22777407,89.48881657,533.8636705,21.22106073
2023-04-18,135.7530608,2.646050341,359.2094327,161.8283596,0.672789793,108.8764685,468.0859012,101.3964524,52.27847752,26.43280952,51.84911717,46.92648957,278.8833462,189.2025551
2023-04-19,132.7523694,2.500896908,331.9999902,110.0164895,0.620582607,68.27431989,400.2743101,146.7134722,25.45492958,23.09869893,39.99973064,43.93846973,279.2053011,121.069009
2023-04-20,91.73947823,3.065300321,281.209052,183.8676402,0.9526495,175.1614155,456.3704675,198.5913943,46.41247603,17.47604928,57.90312957,28.91475142,349.2978006,107.0726669
2023-04-21,79.76502776,2.947099302,235.0754576,111.6521672,0.582143422,64.99757465,300.0730323,256.6322862,29.79982896,54.44346614,20.5730712,29.58481644,391.0334689,-90.96043668
2023-04-22,140.9429504,2.785193149,392.5533398,176.7625201,0.772315436,136.5164227,529.0697625,115.5713039,96.43585532,27.28728169,53.68404054,35.97265038,328.9511318,200.1186307
2023-04-23,135.3942882,2.519843219,341.1723791,136.5314594,0.88472129,120.7922888,461.9646679,286.9591035,92.7361709,67.37374087,54.96861073,37.94927958,539.9869056,-78.02223768
2023-04-24,78.41842957,2.933452787,230.0367608,119.017011,0.696660335,82.9144308,312.9511916,208.9110649,32.79038107,58.38726647,22.54049427,45.17005134,367.7992581,-54.84806647
2023-04-25,100.3345131,3.694660842,370.7019965,166.1310003,0.822767178,136.6871343,507.3891309,131.1546521,63.76362765,16.12125513,31.98134296,51.87857447,294.8994523,212.4896786
2023-04-26,53.98114394,2.910982149,157.1381464,194.2344307,0.976816304,189.7313587,346.8695051,170.4654109,23.44800872,22.53664575,32.6498007,86.60568037,335.7055464,11.16395876
2023-04-27,64.11990635,3.645273766,233.7346125,84.12873012,0.990628789,83.34034201,317.0749545,176.3232998,82.01876311,33.9813758,43.24509947,37.48104551,373.0495837,-55.97462922
2023-04-28,64.60210193,3.907096209,252.4066276,189.2941461,0.94373447,178.6434107,431.0500383,225.08669,84.6614569,14.83258558,30.06550689,45.39070311,400.0369425,31.01309575
2023-04-29,113.5645322,3.03393666,344.5475975,89.30588161,0.798233538,71.28694982,415.8345473,262.8767841,50.56987956,19.25881006,23.85096888,40.43641484,396.9928575,18.84168988
2023-04-30,79.9897593,3.464192606,277.0999327,148.122913,0.848039931,125.6141449,402.7140776,172.5003969,85.91981215,24.28613628,36.10683364,77.0610169,395.8741959,6.839881705
2023-05-01,68.01586477,2.664794671,181.248314,184.8789158,0.671464831,124.13969,305.388004,236.774025,22.02788834,58.30328219,29.22455902,28.62315548,374.95291,-69.56490603
2023-05-02,110.9812762,2.861205724,317.5402626,120.2849415,0.540290406,64.98879988,382.5290625,129.4326502,43.83817884,16.28316504,55.98718191,25.39305781,270.9342338,111.5948287
2023-05-03,98.38602189,2.684871187,264.1537954,109.9982816,0.96302978,105.931621,370.0854163,132.3389107,97.26658558,24.40560639,48.37047488,60.53402222,362.9155997,7.169816616
2023-05-04,138.4478728,3.330989883,461.1684635,139.4926985,0.597729,83.3788312,544.5472947,133.2458724,93.31913209,32.94867392,31.74370147,74.3885378,365.6459177,178.901377
2023-05-05,83.88234824,3.92809367,329.4977212,165.93061,0.798714621,132.5312043,462.0289255,276.1790321,23.96847267,27.99438845,35.92663504,39.75360507,403.8221333,58.20679212
2023-05-06,124.3905187,3.878812047,482.4874425,125.0901156,0.6710663,83.94376104,566.4312036,292.3101464,55.58819463,44.23338803,30.82424426,84.12065075,507.0766241,59.35457949
2023-05-07,106.8955483,3.643261881,389.4484764,175.5348734,0.670924521,117.7706508,507.2191273,186.7388663,87.87774195,35.42787462,50.72708101,86.16450097,446.9360648,60.28306248
2023-05-08,112.3210373,3.612440931,405.7531126,174.6626506,0.922519824,161.1297577,566.8828703,179.0106676,24.10107673,38.13133899,45.31903034,54.27277508,340.8348887,226.0479816
2023-05-09,124.8963151,3.035473644,379.1194727,152.5167383,0.593209902,90.47443947,469.5939122,249.8738873,63.65567751,24.2845072,28.13600281,73.65956606,439.6096409,29.98427128
2023-05-10,98.26012357,2.824047161,277.491223,195.7452547,0.85756251,167.863792,445.3550149,291.4269665,54.16840363,43.25702385,55.40798473,59.12820712,503.3885858,-58.03357091
2023-05-11,120.7278912,2.878259316,347.4861775,128.0744409,0.561724933,71.94260674,419.4287843,141.1960072,20.07547322,12.74855362,58.97777204,40.75299018,273.7507962,145.677988
2023-05-12,116.331071,3.758649548,437.2477273,141.5858597,0.57657225,81.6344777,518.882205,245.6232875,68.02011281,61.18754125,49.63859803,88.4016739,512.8712135,6.010991513
2023-05-13,107.356328,3.012461669,323.406823,154.3003924,0.534220355,82.43041034,405.8372334,279.4794637,29.55048091,32.94899865,51.70854213,63.82530459,457.5127899,-51.67555656
2023-05-14,89.36355203,3.210153489,286.8707183,181.0911611,0.670002193,121.3314751,408.2021934,273.929937,27.05075448,64.3758906,53.13964349,36.81814743,455.314373,-47.11217954
2023-05-15,93.03465324,2.748249662,255.6824543,161.8585368,0.767673884,124.2545716,379.9370259,227.0646693,35.71895736,24.82221034,16.86737965,45.93438979,350.4076065,29.52941942
2023-05-16,105.9744661,3.786902371,401.3149571,156.7005682,0.717698162,112.4637097,513.7786668,290.6240229,77.53961605,75.1115642,38.7414588,41.82877786,523.8454398,-10.06677301
2023-05-17,55.28266864,3.589127277,198.416534,85.76938974,0.651387564,55.86911386,254.2856478,206.4941816,65.15332702,52.04082379,22.48148987,49.68293131,395.8527536,-141.5671057
2023-05-18,111.7194227,3.954728297,441.8199623,164.5920479,0.961301879,158.2226448,600.0426072,252.4424117,67.33735751,23.44163584,45.00085434,65.51967179,453.7419311,146.300676
2023-05-19,110.246917,3.234678802,356.6133656,138.7253585,0.667221264,92.560509,449.1738746,203.8625385,35.80447245,66.36220782,23.35996296,30.52280884,359.9119906,89.26188395
2023-05-20,93.62460264,3.487461159,326.5121652,126.9031872,0.638377066,81.01208433,407.5242496,211.6342368,47.76018683,75.30073831,56.51903128,57.6541683,448.8683615,-41.34411192
2023-05-21,82.7883994,3.605698621,298.5100176,74.77268265,0.737384503,55.13621744,353.646235,167.2646789,93.64287081,10.84021191,39.87666941,73.14313277,384.7675637,-31.12132876
2023-05-22,98.50179875,2.628104545,258.873025,196.4199807,0.759005216,149.0837898,407.9568148,222.8372489,38.92878262,43.84486596,34.31172714,29.86822973,369.7908543,38.16596053
2023-05-23,60.61603535,3.756208779,227.6864842,101.1765938,0.597479136,60.45090381,288.137388,200.9822903,81.49977051,14.3362563,40.95635638,32.74867878,370.5233522,-82.38596424
2023-05-24,53.64610508,2.579115928,138.3595241,178.4413341,0.558986242,99.74625071,238.1057748,109.0302729,55.03199097,69.07954304,26.80837694,52.41132014,312.361504,-74.25572915
2023-05-25,53.99225326,3.173617771,171.3507744,145.0897005,0.785453527,113.961217,285.3119914,166.4853384,45.24265445,17.46365333,31.50592443,31.46715348,292.1647241,-6.85273272
2023-05-26,126.6595945,3.949411447,500.2308522,196.1096794,0.93253555,182.8792476,683.1100999,220.1584299,76.06925578,29.96440619,43.38466891,54.61722071,424.1939815,258.9161184
2023-05-27,98.20173398,3.636664841,357.1267932,106.6493862,0.659019806,70.28405781,427.410851,284.9283582,24.49794359,43.99440089,56.07603602,64.67359551,474.1703342,-46.75948318
2023-05-28,104.6407074,2.874616269,300.8018799,114.6258136,0.926024208,106.1462782,406.9481582,211.8436264,61.1793755,16.97057995,15.72126704,87.63953726,393.3543861,13.59377205
2023-05-29,87.69861673,3.404819593,298.5979685,80.36295951,0.841557143,67.6300226,366.2279911,286.5133417,66.05322024,18.82807257,41.17746874,74.81256885,487.3846721,-121.156681
2023-05-30,90.64165366,3.819756622,346.2290568,154.3287839,0.949624459,146.554388,492.7834448,224.7010622,30.50303776,31.67841978,24.08077267,84.07372235,395.0370148,97.74642994
2023-05-31,126.0400067,3.514597553,442.9798993,109.1256216,0.592022386,64.60481085,507.5847101,251.2902176,57.93263567,25.80526865,42.74798902,27.62170039,405.3978113,102.1868988
2023-06-01,82.61702541,3.202835492,264.6087412,89.23458343,0.992327239,88.54990778,353.158649,141.8194729,30.4282504,24.24744117,49.60775099,52.65786785,298.7607833,54.39786567
2023-06-02,106.541594,2.531513735,269.7115085,74.47607011,0.722912775,53.83970251,323.5512111,263.3310486,90.8191103,16.06945973,39.22633959,84.35992961,493.8058879,-170.2546768
2023-06-03,88.79727544,3.744348747,332.487967,87.38043507,0.967697245,84.55780627,417.0457733,250.2846635,95.30675142,57.36320635,31.35317694,85.98177621,520.2895744,-103.2438011
2023-06-04,77.55667763,2.998258783,232.5349899,161.1050943,0.88265815,142.2007245,374.7357144,285.8806968,36.38419272,65.85986247,48.2345724,29.14664616,465.5059705,-90.77025614
2023-06-05,88.72231412,2.924148186,259.4371939,109.5837552,0.99147344,108.6493827,368.0865765,228.5554827,77.41409262,78.36323461,31.97408021,77.11961095,493.4265011,-125.3399246
2023-06-06,93.45309633,3.804300508,355.5236618,93.48548037,0.973843089,91.04018894,446.5638508,143.7543417,46.09764056,62.93345639,32.71898137,64.53373949,350.0381595,96.52569127
2023-06-07,94.45735011,3.613554906,341.3268209,99.68306281,0.529228994,52.75516701,394.0819879,159.9858795,57.94469319,21.76140365,30.96587803,50.99889619,321.6567506,72.4252373
2023-06-08,55.73918437,3.374960872,188.1175663,184.9646456,0.575871456,106.5158599,294.6334262,219.5616027,73.17913639,39.35342763,46.54939143,51.69755033,430.3411085,-135.7076823
2023-06-09,100.4637288,2.511029567,252.2673934,159.9236148,0.830671339,132.8439634,385.1113568,107.6801755,49.46000859,78.53222886,33.93314532,57.62645133,327.2320096,57.87934719
2023-06-10,140.9930158,3.575892814,504.1759121,145.669117,0.898902341,130.9423103,635.1182223,272.8732533,56.55104574,43.25758555,32.3722921,87.8358991,492.8900758,142.2281465
2023-06-11,119.7166254,2.624834599,314.2363405,182.184751,0.74027997,134.8677221,449.1040626,113.7507813,63.97738041,39.20149953,54.49872322,38.25964923,309.6880337,139.416029
2023-06-12,132.6464609,3.336533037,442.5792992,77.09933942,0.985922651,76.01398508,518.5932843,202.5230488,43.27014834,42.85847894,53.60360026,44.81870309,387.0739794,131.5193048
2023-06-13,69.26763965,2.69360687,186.5797901,108.7217218,0.890024044,96.76494645,283.3447365,194.325273,38.1985283,21.63294997,29.97282644,86.09508424,370.224662,-86.87992549
2023-06-14,84.30267126,3.982186114,335.7089269,133.0799592,0.589581959,78.4615431,414.17047,278.2280184,56.82842985,59.67699405,59.26702124,28.26139777,482.2618613,-68.09139132
2023-06-15,59.66945598,3.580685112,213.6575327,106.6372504,0.592150698,63.14532232,276.802855,107.872376,21.74773696,64.21399222,21.04950423,55.40184004,270.2854494,6.51740559
2023-06-16,110.5896815,3.142527701,347.5311376,73.5238648,0.891750751,65.56496168,413.0960993,102.1026449,80.95119155,72.53131457,34.47779645,59.81026075,349.8732082,63.22289105
2023-06-17,97.69833926,3.083812928,301.2834017,185.3651896,0.946966755,175.5346721,476.8180738,167.1632729,69.20558032,74.88352935,58.29263245,58.08233763,427.6273527,49.19072112
2023-06-18,95.28248053,2.918041474,278.0382299,194.6533435,0.571407152,111.2263127,389.2645426,215.9659152,42.6040214,29.53058032,33.22358643,89.92154083,411.2456442,-21.98110159
2023-06-19,55.49663068,3.367812727,186.9022591,80.73438054,0.577260415,46.60476202,233.5070212,187.9125884,60.83681051,28.11546859,29.24057089,30.65285632,336.7582947,-103.2512735
2023-06-20,80.32197838,3.949837659,317.2587751,192.8119596,0.667439145,128.6902495,445.9490246,214.1707873,92.76763129,10.43286758,51.48076067,86.64402093,455.4960677,-9.547043166
2023-06-21,59.13257343,2.742171529,162.1516593,194.8970194,0.768770072,149.8309956,311.9826549,102.8393269,40.6105599,41.4960572,46.180901,72.65542458,303.7822696,8.20038531
2023-06-22,149.5421513,2.931266799,438.3479431,139.9686132,0.766661774,107.3085853,545.6565285,181.1290519,33.53295151,78.42195942,53.3992734,57.39164684,403.8748831,141.7816454
2023-06-23,110.3245423,2.84089158,313.4200632,140.6923192,0.847485067,119.2346395,432.6547027,203.0334057,99.22281365,52.79391594,31.69381707,75.1898818,461.9338341,-29.27913143
2023-06-24,67.04625116,3.076773721,206.2861436,115.1046635,0.715903548,82.40383697,288.6899806,256.3559652,58.73384257,65.58101152,40.94200064,47.23451325,468.8473332,-180.1573526
2023-06-25,130.9978744,2.857434506,374.3178464,99.16978737,0.752251462,74.60061754,448.918464,152.1698492,20.7269628,55.38082691,37.99922197,53.95865794,320.2355188,128.6829451
2023-06-26,146.6968515,3.356798776,492.4318114,182.2461051,0.569725118,103.8301838,596.2619952,213.8412926,89.43837014,50.81740301,47.31063802,49.18283191,450.5905357,145.6714595
2023-06-27,59.2449517,3.186850443,188.8048006,121.2823208,0.933530091,113.220696,302.0254966,148.7990605,97.3387382,77.06966839,26.14342394,47.62337711,396.9742681,-94.94877154
2023-06-28,139.5555741,3.949933331,551.2352137,127.6470834,0.660498523,84.31071001,635.5459237,205.2188027,75.02153651,29.14321608,48.14129286,28.35772821,385.8825763,249.6633474
2023-06-29,54.92944928,3.079431558,169.1514795,115.951515,0.657816608,76.27483223,245.4263118,198.2039525,45.65868658,23.45805429,28.92612971,88.36877773,384.6156009,-139.1892891
2023-06-30,91.1113417,3.167069165,288.5559209,144.9508487,0.991670384,143.7434638,432.2993847,148.3202553,74.50256884,60.11892855,42.32959876,30.75759208,356.0289435,76.27044121
2023-07-01,117.6872276,2.596142067,305.5327622,147.4985444,0.869790589,128.2928458,433.825608,142.1939781,87.3297606,12.12476639,52.97157886,54.92138829,349.5414723,84.28413574
2023-07-02,71.75879399,2.700667217,193.7966225,193.9299318,0.536332794,104.0109821,297.8076046,139.818684,47.82578779,53.41643943,39.51604884,33.16682701,313.7437871,-15.93618244
2023-07-03,78.97279837,2.858127657,225.7143392,97.76057108,0.705572168,68.97713811,294.6914773,240.8062905,37.39623458,35.66752158,32.59128421,88.46967441,434.9310053,-140.239528
2023-07-04,145.4666357,3.700206374,538.2565726,101.4156597,0.534018657,54.1578544,592.414427,163.3808275,41.34356395,45.41480601,49.99775595,80.79099103,380.9279445,211.4864825
2023-07-05,134.4864085,3.039513342,408.7732331,159.3404646,0.656417099,104.5938055,513.3670386,112.1811086,76.12522125,10.68792868,33.41321644,46.4096525,278.8171275,234.5499111
2023-07-06,119.3377539,3.649368209,435.5074051,109.5323027,0.905813507,99.21583924,534.7232443,158.7833521,55.7061088,60.89129689,46.18141032,89.1789507,410.7411188,123.9821255
2023-07-07,72.51610242,3.49347687,253.3333265,149.2586481,0.957549227,142.9225031,396.2558297,131.2724283,80.14385309,49.77880314,27.35996414,55.83826942,344.3933181,51.86251154
2023-07-08,83.37765971,3.368970104,280.8968429,185.5700794,0.784652492,145.6080253,426.5048682,226.3444837,61.49982777,13.58158545,25.47863506,56.98011241,383.8846444,42.62022384
2023-07-09,81.02352837,2.772645397,224.649513,135.5372694,0.661404897,89.6450137,314.2945267,151.6215286,57.1188334,19.32989807,56.74855799,81.40063636,366.2194544,-51.92492778
2023-07-10,120.7620586,2.659320741,321.1450471,170.8640431,0.903978664,154.4574494,475.6024965,253.5529235,29.11727097,55.07355699,52.54461581,62.52797108,452.8163384,22.78615814
2023-07-11,114.6407375,3.187545219,365.4225348,138.7319516,0.517188429,71.75056012,437.1730949,227.7926044,26.51577703,40.4510216,28.1694794,60.45281676,383.3816992,53.79139574
2023-07-12,63.34163355,3.537465103,224.0688183,173.3514998,0.581677225,100.8346193,324.9034376,120.8626175,31.64123862,71.39892933,38.76851678,55.37196474,318.0432669,6.860170641
2023-07-13,60.67118191,3.47433401,210.7919507,182.8399469,0.914092935,167.1327037,377.9246544,225.2109418,26.02229733,17.8677919,17.21890442,41.73614907,328.0560845,49.8685699
2023-07-14,63.56614672,2.89007206,183.7107446,120.0575472,0.971491392,116.6348737,300.3456183,222.075212,86.79790285,59.72460505,20.06264087,72.83482641,461.4951871,-161.1495688
2023-07-15,77.50988816,3.45866177,268.080487,114.3250566,0.998836132,114.1919973,382.2724843,152.7102959,42.33043766,75.14705789,16.10899821,70.28478421,356.5815739,25.69091039
2023-07-16,122.5326391,3.754567866,460.0571092,196.6771104,0.98780096,194.2778384,654.3349476,113.0553515,85.74714582,55.24169536,44.13039605,33.34274523,331.517334,322.8176136
2023-07-17,115.0187166,3.973723871,457.0526199,188.536414,0.71956533,135.6642671,592.716887,107.9895947,48.9834792,67.84732181,46.56745957,54.85733761,326.2451928,266.4716941
2023-07-18,55.51015352,3.140342092,174.3208716,130.9732422,0.964277766,126.2945854,300.615457,228.2172207,44.93223333,46.77227851,17.97248885,88.21693532,426.1111567,-125.4956997
2023-07-19,86.00599019,3.216801032,276.664158,116.1869167,0.841255865,97.74292508,374.4070831,232.4464317,77.22578484,28.77002607,29.20508165,33.14133002,400.7886543,-26.38157114
2023-07-20,115.5509972,2.559695691,295.7753896,147.6987036,0.934847942,138.0758292,433.8512188,278.1664297,55.92302083,42.15125817,18.46361324,68.59972665,463.3040486,-29.45282979
2023-07-21,132.125942,2.866982582,378.8027744,124.7691146,0.919419668,114.715178,493.5179524,275.4240935,39.45439842,48.53994442,23.66219178,31.62211967,418.7027478,74.8152046
2023-07-22,141.1120501,3.730761256,526.4553695,168.8045372,0.524383159,88.51825656,614.973626,268.7457585,55.04352607,33.96765863,39.59143625,30.93796078,428.2863403,186.6872858
2023-07-23,125.6646549,3.373652615,423.9488918,94.25671259,0.5941161,55.99943047,479.9483223,136.8497303,24.560191,51.14589146,52.81566799,26.13738391,291.5088647,188.4394576
2023-07-24,54.9004645,3.359155415,184.4191926,176.5344391,0.663369445,117.1075529,301.5267455,169.9228798,67.7077198,29.19490224,16.19737647,72.78985368,355.812732,-54.28598641
2023-07-25,112.5649913,3.371133999,379.4716692,166.4189368,0.837615419,139.3950674,518.8667366,141.1763976,48.19848376,18.82770992,20.8435656,68.95272351,297.9988804,220.8678562
2023-07-26,135.8600107,3.944098876,535.8453155,151.6851253,0.592050662,89.80527879,625.6505942,121.1300691,85.02807772,50.51295335,42.82282595,75.79503577,375.2889619,250.3616324
2023-07-27,120.3277228,3.751687379,451.4319989,77.30780771,0.873760318,67.54849468,518.9804936,270.1705515,42.8908034,54.83130918,29.13729287,87.26811932,484.2980762,34.68241735
2023-07-28,53.34235724,3.369689266,179.7471686,91.64546112,0.856110103,78.45860512,258.2057737,135.1780567,38.83066095,44.60595677,56.16757275,38.76143419,313.5436813,-55.33790762
2023-07-29,64.42400211,3.638465248,234.4044928,135.0805392,0.955892556,129.1224819,363.5269747,129.3229114,71.67423144,26.30154023,22.05421929,69.42291199,318.7758144,44.75116034
2023-07-30,109.368462,3.632241188,397.2526323,110.2301349,0.723985828,79.80505553,477.0576878,181.0943353,98.72715712,30.45742697,28.26677573,48.04563357,386.5913287,90.46635914
2023-07-31,106.4594081,2.878484116,306.4417153,188.9876922,0.632842782,119.599497,426.0412123,279.1631463,28.27800509,55.95938917,55.81434833,35.9687135,455.1836024,-29.14239005
2023-08-01,146.832696,3.179325041,466.8288672,192.9429641,0.838410022,161.7653147,628.5941819,160.317374,35.06420199,31.26145324,19.18578342,34.35141781,280.1802304,348.4139515
2023-08-02,60.46604403,3.134415316,189.5256945,173.4251889,0.570691777,98.97232926,288.4980238,126.0640866,71.47431596,23.80280874,19.39245171,35.84515758,276.5788206,11.91920312
2023-08-03,142.3731396,3.732206879,531.366011,116.0283931,0.827910384,96.06111145,627.4271224,207.4551347,74.16994108,57.78698067,43.29303068,42.29658895,425.0016761,202.4254463
2023-08-04,53.90064208,3.183350173,171.5846183,185.826605,0.784748629,145.8271736,317.4117918,266.4782083,99.32994744,21.45313429,46.12999376,68.82908229,502.2203661,-184.8085743
2023-08-05,147.9955447,3.978401101,588.7856381,159.2682195,0.621807396,99.03415685,687.819795,259.7111676,28.56233074,64.64895129,55.95882559,49.88417066,458.7654459,229.0543491
2023-08-06,113.0635295,3.145214098,355.609007,126.9094571,0.655185445,83.1492291,438.7582361,252.4259241,94.89412513,75.85256015,22.86515782,81.85833723,527.8961044,-89.13786835
2023-08-07,123.7431441,2.879256101,356.2882027,78.74699968,0.633998633,49.92549018,406.2136929,282.4416474,70.65429399,60.47382626,26.5718558,71.76023011,511.9018535,-105.6881606
2023-08-08,52.81215063,3.062982019,161.7626677,151.4779353,0.573048283,86.80417071,248.5668384,264.6007149,38.8025039,55.6596779,33.23387142,63.74283371,456.0396018,-207.4727634
2023-08-09,60.74505526,2.5253692,153.4036916,188.2433756,0.634815004,119.4997193,272.9034109,263.9354006,99.94802404,24.80018806,26.93268335,68.0858862,483.7021822,-210.7987713
2023-08-10,146.5448635,3.873721522,567.6739916,135.3738176,0.897555141,121.505466,689.1794576,127.1491706,98.19505474,77.50472638,22.3678031,44.46250311,369.679258,319.5001996
2023-08-11,60.01549975,2.907576398,174.4996506,176.0742526,0.689157804,121.3429452,295.8425958,117.6793934,47.37804198,78.6968334,43.33576179,52.05046152,339.1404921,-43.2978963
2023-08-12,66.65385135,3.979265196,265.2333509,176.7103712,0.640738651,113.2251649,378.4585158,114.0137391,24.53004459,18.42647047,41.13458626,85.36962238,283.4744628,94.98405291
2023-08-13,99.6743428,3.764418224,375.2159125,127.9652606,0.854291773,109.3196693,484.5355818,246.3745475,33.91709647,35.28512413,43.67859704,29.59527953,388.8506446,95.68493717
2023-08-14,86.15401878,3.302199199,284.4977318,199.5091841,0.737266781,147.091494,431.5892258,263.2113514,54.56538281,65.74735058,41.79366607,82.6287037,507.9464546,-76.35722875
2023-08-15,91.09425524,3.40645663,310.3086297,151.9024285,0.708691471,107.6519555,417.9605851,128.8624087,27.48475255,11.16700854,54.30904189,40.3708693,262.194081,155.7665041
2023-08-16,71.15067493,3.604053101,256.4308106,111.6020947,0.753022346,84.03887119,340.4696818,132.5022131,96.77965772,69.610698,53.87053303,51.44029366,404.2033955,-63.73371369
2023-08-17,126.2361214,2.715814233,342.8338551,71.12047034,0.509986466,36.27047735,379.1043325,217.3203475,56.43159242,46.26107442,15.33584132,52.47463028,387.8234859,-8.719153425
2023-08-18,121.8068161,3.164040553,385.4017058,165.1884968,0.616509482,101.8402746,487.2419805,262.6284009,67.07449924,24.75341696,25.65242141,65.8219802,445.9307187,41.31126177
2023-08-19,132.9939593,3.123441673,415.3988748,103.5790558,0.933505803,96.69164969,512.0905245,233.8536584,55.84683898,44.15301367,24.19154106,65.74217095,423.787223,88.30330149
2023-08-20,85.87425105,3.993467765,342.9360534,132.423857,0.742942803,98.3833515,441.3194049,213.1703575,93.34048025,66.05726699,35.30085314,71.71545229,479.5844102,-38.26500522
2023-08-21,108.6235499,3.238550573,351.7828597,95.00105046,0.731968132,69.53774142,421.3206011,149.1637174,93.18737199,33.47847694,57.85188065,59.64859386,393.3300408,27.99056028
2023-08-22,113.1544379,3.314410667,375.0402759,86.81948021,0.68791061,59.72404155,434.7643174,119.8292225,69.83632353,41.28119366,50.00932372,39.33058126,320.2866446,114.4776728
2023-08-23,66.45660584,3.109498346,206.646706,190.4560998,0.855210908,162.880134,369.5268399,183.784725,61.38177358,15.89491078,59.30591534,68.31647481,388.6837995,-19.15695952
2023-08-24,78.54040685,3.378712591,265.3654615,84.23270759,0.982918334,82.79387265,348.1593342,134.9569976,71.84242544,27.18181238,47.29026222,75.49338887,356.7648865,-8.605552304
2023-08-25,117.3419729,3.42174919,401.5148007,186.0209822,0.539313355,100.3236001,501.8384008,166.1829532,39.86299837,79.16097734,32.52254009,72.61982545,390.3492944,111.4891064
2023-08-26,118.4725164,2.818121856,333.8699878,101.0696984,0.640642282,64.74952222,398.61951,182.2254557,38.74600525,11.37560379,54.57268756,87.76463904,374.6843913,23.93511872
2023-08-27,84.1570387,3.007760319,253.1242016,70.92193566,0.840125344,59.58331561,312.7075172,265.0879791,31.72866403,21.17664446,50.55374625,65.05889864,433.6059325,-120.8984153
2023-08-28,54.48605576,3.433820486,187.0953345,110.159304,0.684362578,75.38890523,262.4842397,253.9462837,84.87481541,38.02496388,57.62188212,51.42007667,485.8880217,-223.4037821
2023-08-29,127.1836035,3.225815897,410.2708901,186.6792024,0.953880622,178.0696737,588.3405638,117.4833616,94.9194665,67.78743891,50.60898214,38.05923708,368.8584862,219.4820776
2023-08-30,130.5119209,3.775199102,492.7084865,107.5895435,0.976130039,105.0213853,597.7298718,109.9720293,31.99274026,47.63067966,40.9106612,66.93475541,297.4408658,300.289006
